VM Identification (UUID),AMU,AVMU,ADU,CLS,TC,RL,GL,Class
24 18 63 04 BA 24 7C B5-59 3B B5 BA B1 06 44 4D,37.20390075,89.1017924,50.86264406,43.90199753,19.30551857,14.44326349,1.00125727,Partially Malicious
BC 38 23 82 90 04 32 A2-51 44 B9 00 C1 4B 0B 1F,96.91347394,70.26146635,10.89562303,27.72434703,96.94277206,25.1753429,28.11752499,Partially Malicious
A7 6B 60 4D C6 A4 99 94-A6 62 8E 51 85 8D 6E 83,59.22253837,72.3727032,55.93078995,45.23946062,91.59708407,4.994108943,18.18023082,Partially Malicious
56 64 49 1C C5 30 9B 49-33 9B 51 21 A2 BC A6 86,85.2011441,47.52671749,41.1794582,68.5184572,36.1972364,19.36394359,9.695101943,Not Malicious
40 2E AD B2 5B 4C A9 84-13 7E 30 81 B7 68 2A 6E,37.02119347,60.27880303,50.00938651,66.48834018,7.569768253,14.67011818,24.37985534,Malicious
8F 2D 93 B8 25 55 48 6C-6E A4 11 6E 87 B8 6D 61,72.35157528,4.700662877,72.59129621,65.09359933,2.942502711,99.48190655,52.32926985,Malicious
9F AF 2E 31 73 49 07 1D-2D 93 91 BA 82 34 5D 85,52.21301286,19.73696386,83.29781767,91.92668124,85.11902603,51.276238,5.072520434,Not Malicious
73 5A 64 8B 20 C2 8F 72-B1 79 25 4E C4 87 C0 0D,29.04261081,81.76085189,2.359010894,85.24585258,61.01073331,94.11979262,74.5778698,Malicious
23 95 21 1A 34 00 02 B6-08 B8 BF 55 A5 4D 6B 25,66.62348697,35.7254231,7.907996262,88.88400255,59.36112366,58.6575317,51.83876459,Not Malicious
98 73 74 21 74 75 C3 34-42 15 77 2E 72 28 11 9B,45.95715965,3.74989165,52.8709974,15.87632653,59.41478967,67.23791862,37.75762442,Malicious
5A 2D 18 85 37 8B 66 7F-98 56 81 41 C4 B5 BC 3B,4.462515119,3.999484836,9.349251938,98.13548082,58.18645509,88.57968943,79.85482505,Not Malicious
7E 35 2A BE 76 24 5A B6-A7 92 C1 98 45 87 B8 2F,9.172317234,15.45469996,81.08921589,13.76102007,87.48913079,77.79046141,23.13453713,Malicious
81 C5 80 57 9A 3E 10 60-12 54 66 9D C2 78 3F 38,50.10185883,53.99235334,51.33760138,74.4608335,64.8662791,62.74606766,29.56774089,Partially Malicious
11 6E 9C 11 A0 B1 3C 01-1A 4C 85 A4 B2 9B 17 58,86.79924675,13.64957265,4.586551809,66.80413397,29.94829554,27.0196831,87.89781076,Malicious
19 2E 02 62 6C 67 31 3D-C7 98 77 10 38 28 A3 B5,71.18140104,98.67325691,70.35985537,21.04316993,23.38747043,39.57228322,18.56999721,Partially Malicious
A4 87 10 82 19 63 85 43-3B 54 01 08 57 A2 72 C0,99.74544263,92.37939355,31.32341255,23.41240733,42.07802541,64.76462147,98.78706083,Not Malicious
01 4C 74 80 46 A8 01 AF-0B 03 92 6F 91 C4 55 68,41.52402601,37.68872326,72.32429168,48.75156887,12.49861731,25.23415747,47.98771368,Partially Malicious
1F 7B 3B 2A 64 80 55 40-BD B4 3F 5F B8 63 71 64,39.02473988,86.09691695,95.65103771,44.9513906,53.26206819,79.83030602,10.54136435,Partially Malicious
17 1D AC 5F 49 4F 8D 17-BB B3 74 85 BA 57 97 96,28.24788065,48.95241276,96.66283444,99.42528694,61.80773844,32.90284116,83.82507618,Not Malicious
88 4C 3F B5 AD BC 89 0E-93 74 85 A0 86 1A AF 13,31.49563904,13.03848596,23.05229896,54.40593675,40.59830873,72.96767334,86.52624239,Partially Malicious
70 6F 7E 67 66 41 50 7A-18 2C 85 C6 54 18 0A 32,5.695511325,47.43054431,49.94098082,32.92348997,50.67832346,93.7530918,63.38320539,Malicious
86 6E C2 BF BF C7 4A 34-57 67 C3 54 8E BE 02 13,64.75494294,64.15196869,94.91597167,61.96277823,0.277615174,76.82032658,88.51532998,Partially Malicious
36 67 0A 51 2F 40 87 29-1C B5 10 B6 72 59 43 89,57.13886646,91.46686841,35.65193192,22.38273289,46.33721581,99.69260656,40.841522,Not Malicious
0F 45 C6 04 2D 29 08 97-B8 54 61 56 BF 50 43 58,63.57609539,60.76088153,38.25631476,33.08390966,38.14064231,30.3289424,5.156848646,Partially Malicious
BA B0 42 4B 10 52 70 29-69 B6 BE 63 04 5D 42 38,72.98555763,31.13015367,48.08090823,36.02798903,62.73167958,71.10630947,40.04350687,Not Malicious
23 32 75 59 7C 13 5F 7F-27 66 12 7D 2E 61 95 8F,99.81866059,85.56649488,1.308531347,50.13367682,34.12544588,6.877231895,99.17159067,Not Malicious
13 2A 9B 55 39 A9 13 3A-2C 51 4E 66 C1 3C BE 4B,83.26885297,33.86432824,21.07266649,11.8988254,96.85107377,99.88720482,44.31745567,Partially Malicious
70 74 1F 95 71 0B BB 74-73 BD 9D A8 C1 9E B0 81,96.19752548,6.150078358,51.53497788,7.87769618,59.38240023,74.01542185,69.38094801,Malicious
24 1D 06 7A 92 4C 9E 53-9D 55 9E C3 72 B1 40 98,61.1836635,53.98017763,60.1156053,57.96931489,9.680587582,3.194457599,48.47596418,Not Malicious
90 B7 C0 56 1D 3C 0A 10-B8 8E 77 AA 46 00 4F BF,89.53399877,47.23834506,79.3143214,68.76474596,36.36445354,91.36398863,0.735542224,Partially Malicious
90 72 AD 01 75 76 C4 8A-AA 7A 87 8B 97 3C 6B BF,22.24225838,99.31110361,73.50450038,47.10438393,80.16823894,42.02857934,98.92917494,Partially Malicious
42 70 C3 B4 1E C6 2F 88-94 BF 61 07 60 7E 01 74,24.85257569,0.83923466,18.04202615,44.6096564,74.5471183,93.62193194,30.01255207,Partially Malicious
7A 5A A1 B5 1B 00 1C 20-14 18 B6 C1 91 06 38 94,11.90049285,44.19256631,2.364974314,92.83065469,78.98710403,54.67832778,28.00704889,Not Malicious
14 5F 44 85 9C 9E 85 66-8B B0 38 7E 19 9D 02 37,83.78357169,45.07245062,86.46495777,64.48402596,30.17816132,32.8188345,76.65868936,Partially Malicious
06 9A 38 1B 31 2C AF B0-37 89 62 84 24 AE A3 02,43.57930205,92.73141916,28.57791072,2.748862389,65.45714864,16.66443282,48.00288611,Not Malicious
A9 64 24 56 8B 3B 75 6B-3C 3B A0 19 31 5C 8B 33,21.08051913,72.08711143,67.7532383,32.35551757,56.48257034,75.80188511,23.56864397,Partially Malicious
AC 7B 3D 22 43 9E 85 A3-B2 32 9C 98 80 81 93 88,29.39120126,91.17184715,51.66304917,67.9508181,94.43859504,79.77055961,23.99082544,Partially Malicious
0F 66 B7 8D 7C 9F 6A 18-00 1F 40 BD C4 31 85 56,44.10046978,59.05340507,16.93004001,67.28199489,63.99371754,91.92922864,92.96438708,Not Malicious
B1 27 81 1C 1F AB 7A B9-43 BC A7 43 72 B7 28 6E,44.14038069,90.58321077,2.102192604,7.095359385,64.71192542,43.44284719,41.42063146,Not Malicious
B0 3D 5C 12 11 4D 3A 9F-5D 12 03 96 95 A9 80 25,66.65252092,50.65249375,67.81735358,38.50263918,24.77109071,26.69878864,50.60094604,Not Malicious
54 55 7D 3B B6 1D 8E 5A-2C 55 33 BB 39 5A 65 5C,54.03285366,15.85993716,57.73401738,77.94338637,2.168419575,39.02848865,61.55891928,Not Malicious
B0 13 9D 13 04 5A AB C3-2F 36 06 85 8A 27 09 7F,4.894877902,92.98114884,81.66510069,70.83725065,89.13189244,22.46059619,49.94189764,Not Malicious
8D 79 83 16 3B 1E 83 44-A1 41 AC 09 A3 33 4E 1E,32.6176285,28.56920666,26.2027074,31.8778981,38.0534871,81.69334812,79.08074324,Not Malicious
9A 6F 9B B5 5E 38 9B 6F-C5 A2 9E 90 95 AE 63 10,17.61985495,28.75836781,7.131881799,66.49041555,10.66805298,6.901231708,39.32572176,Partially Malicious
7A 93 B7 BD 44 4D 52 7B-1F 9C C7 3B 08 3F 87 09,77.78830344,78.97944881,47.41241229,21.70495971,48.25668202,77.17608103,56.76822509,Partially Malicious
4B 25 71 55 77 B4 59 82-3B C3 42 8D 28 A6 89 19,24.38477991,76.91741418,37.64347983,76.14805441,35.52577339,71.8084571,85.09437053,Partially Malicious
9D AC 84 22 51 70 3D 80-AF 34 A6 7D 33 B3 3A 5E,72.09601312,84.88059381,70.48298959,22.33967572,54.80460821,50.1838787,61.61775786,Malicious
3A 8F 45 7B 06 BC 07 5C-66 5F 48 51 70 44 7C AF,14.88114877,53.58368205,66.36823122,80.65629302,43.30287181,64.68979766,36.10246173,Malicious
A8 5B 89 AD 8F 0D 14 79-5B B1 A4 51 C1 AC 5C 6B,44.52276269,78.12186088,17.23819897,89.15563637,16.55932751,45.69239475,29.94046708,Partially Malicious
1D 76 AF 4C 26 60 67 57-8B B5 3C 89 8E 42 C7 B5,1.010603808,11.85302039,31.52485184,29.41524242,62.42964795,0.780458825,90.5417891,Partially Malicious
A4 7D 75 3D 62 BF 30 09-3A 5F 44 14 90 C5 7D 4A,32.25739772,74.81737512,51.72074971,29.15255207,2.253858589,0.060575187,61.53592589,Malicious
23 43 6C A4 2F 2E 9D B8-3D 1E 21 60 B2 26 AB 79,83.85523685,80.6283972,15.28713288,1.374045613,39.15059571,89.75333083,42.29531335,Partially Malicious
1D 46 99 61 13 41 9D 30-50 2A 64 32 72 7A 1F 49,3.462771963,1.42003188,39.93136524,63.65519717,14.57436369,20.1157896,72.62426401,Partially Malicious
3C 56 19 51 76 12 7A 72-67 6D 90 BA 84 9F 2F 6D,75.19875627,85.19365175,31.21908148,99.57694733,19.15314123,14.10960073,2.352419434,Partially Malicious
6D 1D A2 6E 4A AA AD 33-BB 62 32 2D 5D B1 66 A4,66.57876941,65.58644636,7.617300557,97.47888974,38.10403844,19.72275251,24.04267217,Partially Malicious
B8 13 48 AA 2E 3D 1C 15-6D 03 25 33 9C AE 55 72,52.66131597,0.223151311,83.44654578,82.54531384,97.2546071,87.38847745,50.12464282,Partially Malicious
7B B2 34 75 A5 44 31 AE-BA 76 78 B3 63 6F 24 6D,81.37418661,63.39742323,38.36814928,72.8278433,83.99561405,78.72356677,33.61215769,Malicious
93 9E 43 6B B7 7B A6 49-0E 39 74 9C 17 AC 09 26,82.01394878,79.90850341,6.411171161,35.41262897,48.27396583,53.44845931,27.96790117,Partially Malicious
AD 1B A8 B3 28 95 B0 90-90 50 1B C7 0A 9D 17 64,10.40602878,65.98459917,53.46014745,27.47767705,20.87732356,67.12143133,51.84181481,Not Malicious
33 67 69 04 34 3A 5C 94-10 74 89 51 8F 53 18 B0,65.40276383,25.87946075,5.773841516,70.85060825,78.20860242,30.5257807,35.80020767,Malicious
49 9F 04 3E 63 9D AC 65-A9 9A 2A 75 6A 67 42 A4,5.768890526,4.904834193,38.56511845,6.11770288,20.48793119,11.823653,28.67533327,Not Malicious
9D 54 BB 49 A4 06 6C 81-51 11 C7 68 AB 9A 2A 0C,65.96321818,55.52755217,51.43984652,0.074646322,32.46534118,95.78056028,94.22474622,Malicious
00 12 B5 51 95 5E 96 20-67 52 45 9E 15 55 C2 01,80.94370651,58.57931657,51.68081313,30.08891236,20.67603212,57.85912741,63.86507701,Partially Malicious
9B 7E 6E 49 0C 9C 01 79-9C 09 29 9C 25 9F 1F 45,68.16855979,90.90021455,2.965576419,9.1906071,97.24823291,41.43502228,96.33852262,Partially Malicious
AC 20 26 40 83 22 3A 11-B2 37 33 46 3F 7C 05 7C,2.43674716,72.95985817,72.99074391,39.95187152,89.94267607,3.940968108,10.43980367,Partially Malicious
A1 26 6E 4E A8 71 8D 61-80 93 85 0F 60 83 72 80,20.99876179,22.6133568,29.84678563,94.77842405,34.07985956,38.95473308,88.68233962,Partially Malicious
33 1C 46 09 C5 98 06 3A-30 70 C0 2C C6 02 54 3D,73.25898698,54.22897943,60.2540076,59.86939158,47.37115685,92.90866049,73.59266155,Not Malicious
2A 7F 8F 02 96 04 90 80-85 86 B9 2E 81 C1 3B 83,40.48178801,27.17574319,73.76726965,0.026694487,79.2134475,73.73760794,30.79965181,Partially Malicious
A3 36 32 53 49 56 58 7A-8B A3 5C 9F 74 BC 84 8D,32.82660131,4.853462852,27.9332472,29.07683432,34.33227789,44.89702608,15.97943134,Partially Malicious
50 6B B5 59 83 4E AA C5-B9 78 05 0B 62 60 56 2D,85.92005129,30.52559983,79.798419,86.46218624,81.26466366,80.55142408,52.76861034,Not Malicious
2A 40 11 60 1B AA 29 79-8B 4E 16 9C A4 71 0A 3D,30.43435171,20.89399741,64.64044772,43.36234348,20.102492,31.42917814,80.30040164,Not Malicious
1F 46 4E 18 A6 78 72 7F-B9 60 78 AD 9A 82 31 72,6.520512172,26.83371937,68.5109337,9.564611634,55.64506664,68.47849328,80.14786852,Partially Malicious
B2 24 6E BB A1 89 1F 80-41 99 C5 88 2C 28 39 89,37.5785717,36.51282853,24.64711239,84.53607192,89.57409319,32.86400898,59.23555577,Malicious
9C C6 74 AC 66 3B 41 27-AB 5F 3B 12 37 A8 35 AB,80.46725493,10.479598,96.85348394,24.3239451,16.69567571,14.09532208,76.52316119,Not Malicious
C4 9A 72 63 B4 9E 86 01-21 69 05 48 B4 A2 6C 46,32.28361508,62.9497514,52.01889091,18.97523207,81.37349692,39.55702785,62.62967241,Not Malicious
93 84 1B 8E 6A 30 9F 4A-27 70 B7 2D A0 9F 42 16,13.93499781,35.78873092,82.86060227,66.39429503,55.92447557,63.31672457,18.12316378,Malicious
72 42 41 2F B7 67 AB 24-3E BC 4F 02 AC 33 1C BD,65.70956107,40.95262545,91.46365402,43.98112785,71.41892881,56.6234248,45.55730835,Malicious
A7 B2 82 4C 53 1B 50 96-99 96 2C 2C BA 37 6D B7,26.84656805,10.71546734,74.74192782,32.92836495,25.71701283,4.127057403,37.69006337,Malicious
53 39 C4 A2 A7 4A 02 B2-6D 61 3D 54 15 57 19 C6,35.03580041,32.48554369,64.6632753,3.782336419,1.559454282,71.49625136,47.34882768,Not Malicious
5A 63 2A 26 7E 72 49 C2-62 31 BB 0F C2 A1 B2 C1,45.7521794,20.51021768,38.62547903,83.62490471,73.90856547,0.005524034,55.10914393,Not Malicious
86 78 96 98 57 C3 62 48-97 79 95 A4 1C 23 B1 A9,87.00722329,17.80114373,61.59570687,79.99341862,92.87828929,12.58186444,92.95706704,Partially Malicious
7D 1D 59 A7 1F 56 AC 16-9E 1C 96 54 A9 51 4B 5B,70.10451314,19.77075033,0.476708348,34.92341595,67.92377906,36.27117667,80.38913865,Partially Malicious
A1 45 29 1A 0D 38 90 0C-92 7C 94 79 00 5B 57 3E,19.32917895,0.505536695,33.06927094,37.51043656,0.093256281,76.87440092,39.26102395,Partially Malicious
BF 3D 7F 44 18 4E 17 5E-61 0D BB 0F AD C0 6A 1A,97.54554204,24.85176518,92.85022838,5.519935027,71.47710124,46.98560516,19.06943634,Partially Malicious
8C 19 93 06 51 5F 05 45-81 0B 24 70 A3 91 10 A4,15.29116682,15.34543948,57.37398089,79.1565613,26.70873705,39.34152545,23.80355141,Not Malicious
20 A3 35 87 91 85 A1 42-1D 8B 71 A8 03 05 BF 87,48.3160869,68.87510069,92.95435675,41.70685816,88.21850517,43.48029693,18.09793102,Partially Malicious
91 3B 5C 5E 1B 1A 00 30-03 3F 8B A5 7A 47 92 9D,6.003462737,52.51038285,93.78221498,33.55715446,10.16779853,3.003855939,78.15996205,Not Malicious
66 31 81 39 7D 51 93 2D-C3 C0 9F BF 0F AC 28 01,3.19593781,5.803256454,91.29925656,2.284592919,77.58346294,17.28830618,16.5182538,Not Malicious
3F 6E 86 11 B0 38 75 70-04 6D 6B 00 06 87 A8 40,17.84399843,82.43751671,79.27603347,67.35841678,1.373059896,11.2814298,98.03270879,Not Malicious
32 06 5D C6 01 35 C4 78-62 9E 9A B9 16 C6 5F 96,44.49958886,79.87640588,15.10565728,37.58085951,46.19890463,73.02918727,38.14644646,Partially Malicious
25 6F 91 18 28 8C BB 13-03 98 95 93 39 21 2A 68,55.9922098,76.81564321,66.23030834,77.44352779,66.86011781,39.1080399,10.7130896,Not Malicious
1A B2 66 80 85 BB 70 31-94 8A 90 C6 0B 08 57 6B,91.47620117,55.62134248,23.52958273,14.01273699,86.20605354,69.19736677,58.2769674,Partially Malicious
B1 16 AF 7C C5 1C 13 24-44 95 B2 12 05 4D C0 26,33.13647943,58.43080995,88.06500215,99.39656406,72.41205952,92.77933647,47.87776193,Partially Malicious
19 8D 0F 0E AB 91 86 31-77 B8 2A 42 29 26 80 9B,51.65949682,28.03150259,32.95647714,33.47287251,63.64808689,52.02220721,21.97006668,Not Malicious
88 58 C6 3B 56 A6 C5 34-4C BB B8 96 9F 34 A4 A4,31.72235993,82.73792765,96.32927841,16.22051755,22.04723792,71.31325104,83.33315789,Not Malicious
81 82 61 32 A1 39 61 3B-7D 5B 0F A0 21 37 5C 9C,33.13510312,32.35855104,86.8940528,6.744055027,2.530244728,68.93629936,2.550566374,Malicious
32 23 54 57 85 90 65 AA-68 79 58 54 14 B1 9F 43,12.08157949,79.23263168,36.77377949,35.25725887,54.79735004,25.83372791,30.84657972,Partially Malicious
18 69 33 C0 AB 96 B8 0C-87 41 85 5B 4A 50 1F 9F,94.35260237,72.61359997,41.25693496,55.32240873,84.9516439,4.677416723,19.9663718,Partially Malicious
30 7B 2D 4F AC 5B 81 53-BA 28 66 39 0E 23 69 3A,67.02002388,80.88224912,1.070256577,46.87938474,70.89321261,12.06219986,69.75258326,Partially Malicious
B8 B6 78 AD 9B B1 00 6C-61 1A 5A 88 C1 48 30 35,57.13441026,29.93090305,87.77469802,75.13441888,17.4090755,97.55617036,78.99263844,Malicious
9E A4 90 7E 10 0F AB 39-01 6B B6 93 5F 12 01 3D,98.88165013,62.51787364,3.056792279,43.01038817,75.60078666,8.547029297,59.69447502,Partially Malicious
7F 5A 3D 6B A8 BD 9C 92-BE 77 10 37 A8 B8 2A 69,52.70839845,0.871633979,19.46251692,4.602791482,80.39481788,47.54744943,77.93459542,Malicious
3A 24 6C 84 69 2F 96 BD-B0 13 B1 62 50 72 00 C3,94.60701162,88.69627275,95.76042907,88.37751395,30.39676114,72.80385227,19.09477743,Not Malicious
9D B3 4C 61 05 B3 AA 01-2E A1 7C B3 1F 12 24 9F,57.2252731,4.425234961,62.37236234,93.58969698,19.42010381,89.9929093,52.58675884,Partially Malicious
64 9D 19 AD 4B 48 98 A0-BA 7C 4C 4C 62 2B 67 15,92.50682184,69.44263281,7.042220359,92.64510359,51.91641208,89.11250035,62.01267977,Malicious
39 C3 48 10 1F 49 85 5F-50 26 3F 63 5F BB 04 5A,88.300972,67.48948044,84.58083257,2.92711767,13.6849389,28.29538715,70.8164185,Malicious
14 06 3F 73 54 98 85 86-77 0A 56 79 1E 79 B7 84,88.54846713,36.93636866,46.52771914,38.09348795,48.86084385,73.74140182,60.66521079,Not Malicious
0F 78 25 A4 54 8A 16 3A-95 19 4D 61 2B 36 77 22,0.311376972,37.81323765,30.99751177,39.49934852,3.267888993,30.29084719,73.1620995,Not Malicious
66 B8 58 8C B0 3B 4E 09-6F 3A 76 06 1B 15 B3 C4,99.80688072,74.90607814,18.47912304,39.45345105,35.54381574,47.19381526,73.93910892,Malicious
B6 34 AE A7 5C 37 35 18-55 13 10 7A 12 0B C6 39,14.21017904,66.15933056,45.24914297,50.87530636,42.68305343,9.671918933,96.28313689,Partially Malicious
58 83 21 5A 13 84 9C 28-92 2D AF B0 A0 7F 90 17,52.7504435,86.12702624,23.15397423,92.93854831,35.9339075,22.51079101,69.60810877,Not Malicious
80 B9 5C B8 C4 53 43 B0-24 A9 BC 3A 32 80 1D 44,63.66637664,70.08369704,15.93307212,59.09985745,53.01827344,33.49486187,51.38213155,Malicious
2F 58 94 24 46 3A 5D 5A-91 7A 9A 5A AF 2C 3C 1E,37.85682282,96.32143358,49.31300636,97.06424371,31.32713719,7.937915842,91.24109861,Not Malicious
2D A9 22 B7 05 2F 0E 2F-6C AA 15 8E 83 79 42 9F,79.1705194,61.85839912,41.98480135,14.02705302,95.97092549,45.30171241,40.41528137,Not Malicious
74 6D 37 56 96 C5 B9 81-90 39 97 20 12 5E 65 7A,74.9876207,3.651057314,66.75764317,25.57471826,84.7756619,25.00128152,38.65234955,Not Malicious
14 77 44 35 7C 25 8A B5-25 46 B0 25 06 40 AE 4D,45.07037402,61.79590557,59.26380177,79.10008386,18.82144313,27.39903873,99.88773193,Not Malicious
3F 15 BC 97 1E 01 87 11-29 69 C1 6E BA 1F 04 43,8.029479008,68.09822576,39.80562951,68.13497683,9.808688956,72.52080303,4.126138157,Malicious
2B 91 0A 1F 38 4C 08 AB-AD 33 1B 27 AC 03 2F 08,53.06551364,98.55177745,1.335953981,52.92508671,42.47595113,39.34674398,25.45849095,Partially Malicious
05 7F 65 95 35 5C 6E 20-BC 29 A9 11 4A 64 A2 BB,36.72700883,93.5087674,71.53217575,56.72824759,2.079734947,33.4067247,87.31473444,Not Malicious
85 40 0A 1D 46 5B 67 57-62 7D B3 64 9E 7E 24 8D,11.70830687,48.52687158,11.02316004,75.83251544,40.29163417,17.32841295,0.476267979,Not Malicious
89 A2 32 A2 A0 32 16 C5-8D B7 77 01 67 25 87 02,49.34342047,29.16027409,85.63356854,48.15998502,55.57353085,73.5919173,91.57296275,Partially Malicious
12 22 13 22 4B 94 AE 24-92 A5 2E 00 1D 50 A9 A8,98.71194463,58.39813771,31.55696922,21.84273813,88.49095322,14.48845553,26.52356207,Partially Malicious
97 B4 55 BF 7A 9B 30 4F-A6 0E 23 81 49 6C C7 61,28.80403743,67.39458163,52.32696918,58.58438323,62.88174582,23.38341414,69.57296923,Partially Malicious
9D 79 6A 0E C3 0B 25 4B-2B 87 32 21 28 53 38 09,46.50208163,80.28600399,70.31151621,7.567184712,57.36886678,77.03763563,34.77006318,Partially Malicious
12 68 83 16 42 52 A3 A7-06 14 92 22 52 3E 40 3C,67.03807313,8.203979961,20.44779035,38.1449245,60.03041066,63.0018261,19.94925692,Malicious
5D 72 01 A4 18 02 4A A7-8E 97 C5 24 C0 90 89 A3,35.04665231,48.18776382,96.91692494,55.58183628,53.87365017,42.25682153,83.25313792,Partially Malicious
63 86 99 85 50 1B 00 0B-82 4F 7D 15 AC B7 29 43,7.5998065,53.45566155,13.41628229,16.66647241,57.62978463,82.39417021,85.41581596,Not Malicious
4E 31 B0 93 79 12 A4 85-39 06 0F 5B 7B 2E 1E 99,57.81942113,20.08658029,74.66420394,94.86560006,14.82343954,43.22792818,42.61414049,Malicious
2F B2 07 22 BE A3 31 8F-2D 18 06 BC B8 9E 2B B0,49.26061982,70.15155552,87.39650738,25.31117187,30.68645172,68.24290339,83.76726598,Not Malicious
64 3F 19 8A 6A B3 A8 0A-3D 30 AB 68 6F 2D 87 81,49.89244097,83.75685865,44.06468615,60.28107273,77.04316533,38.66518307,59.94401659,Not Malicious
B6 6B 87 A7 66 9E 31 76-03 65 C6 A6 75 7F BE 71,77.89209145,10.57117247,19.20494943,17.3363153,42.19774033,41.82024113,43.24195157,Partially Malicious
1A 74 1C 52 71 90 A3 34-18 61 36 35 72 22 9D 22,90.52546936,33.65341884,24.60491638,66.78170338,55.83011462,21.14998876,27.37786261,Not Malicious
28 8F 51 3C A1 2E A0 90-B6 BE 22 8E 68 64 5C 8C,99.78100751,32.31049632,46.69475393,11.16419096,33.04283586,1.278424334,56.14593211,Not Malicious
A6 4E 12 07 96 B5 4B AD-85 35 B0 25 95 92 59 6D,59.7971948,66.6043642,14.80560784,12.89507871,5.658244484,15.17342305,20.56055692,Partially Malicious
97 79 65 0B 1E 96 59 51-7B AE 93 7A C5 A2 A4 49,3.443768454,52.18572946,20.69348627,50.39577568,44.46118281,74.10459951,36.04488302,Not Malicious
42 5B 22 7D AF C1 9C 07-06 42 A3 35 2A 87 7C 0E,55.04562501,60.68955809,35.92277904,21.20473331,93.0679737,98.38909237,38.83744234,Malicious
5F BA 0D 93 19 50 A6 00-6C BA 3E 0C 5F 78 4E 4A,75.00183843,64.64310466,93.90433401,87.42284249,58.42978917,37.95185749,10.85183069,Malicious
95 05 3A C5 4F AB B9 6E-25 8A 48 47 1B 9D 0A 8E,99.0510387,29.43106884,71.5838801,13.9666631,58.59888771,80.98336232,85.27332134,Partially Malicious
5F 68 9B B5 13 19 7B 52-47 1A 5F 16 9D 03 6F 45,23.05667716,64.36161209,4.70114993,24.86421996,1.251807957,92.6063821,90.44569939,Not Malicious
B8 41 0F 51 13 BD 65 36-8B 9B 73 28 6F 7A 1D AC,3.280053481,81.45363997,1.020062531,65.39296734,66.07349815,95.77915117,65.66064002,Partially Malicious
BA 5A 45 14 48 76 7C 56-C5 72 30 30 2D 24 64 7F,71.06252729,4.334425219,30.18043668,98.78737104,3.630694209,44.53687046,95.62615243,Not Malicious
1A 02 66 45 BA 47 B2 48-A2 3C 71 03 BF 2B 50 2E,50.13901156,50.72840477,25.0367798,75.13450607,42.89006523,75.45502224,20.07471769,Partially Malicious
85 30 25 B2 72 7A 59 4A-C7 63 96 6F 23 38 00 A3,75.62689072,16.76838585,3.416294725,21.96498212,74.37200845,20.6664174,83.07195759,Partially Malicious
8E 76 07 A8 8F 65 A3 75-91 30 30 11 6C 5F 11 06,91.5057343,89.12312926,99.43580344,56.64199055,98.69273922,18.39171321,83.34220492,Not Malicious
2C 4C 4F 86 48 4B 94 BF-75 A9 57 9B 89 B0 A4 C0,24.68818996,86.00493694,88.89486721,61.93333623,36.6396681,45.61411189,5.780436394,Not Malicious
52 43 78 0D 77 1A 30 C0-53 4C BC 6F 9B 95 C3 99,35.25922047,29.93142797,22.20328765,39.29597386,13.31123981,87.0326255,34.03882289,Partially Malicious
A3 15 6B 49 47 3D 47 1C-54 A9 A2 A4 1F 75 6E C6,83.92624713,44.83406534,20.57965814,87.89716748,10.248361,29.8700278,12.52950668,Malicious
2C 4E 7E 41 13 76 23 26-87 08 AE 9A 06 38 18 98,56.84888258,26.86349321,99.84646974,84.75648245,35.32448066,69.94240608,59.34548477,Partially Malicious
B5 B2 2B 3C 2F B7 1C 16-05 13 AF 91 BB 3B 95 29,96.59563554,59.92079404,49.42362506,74.02476512,11.25730978,78.2057037,59.86341715,Partially Malicious
AF 2A C1 BB 2F BB C7 A3-71 33 3F 79 93 6E 4C 28,2.999451727,95.98534984,99.61215862,12.37499025,18.20978394,64.69207055,25.57109833,Not Malicious
60 C0 A6 AC 3E 83 42 25-37 64 40 34 C1 45 BA 5A,58.65483908,6.444656772,97.28433069,47.43457675,47.73827983,32.70318138,21.13596528,Partially Malicious
AB 58 B8 0B 00 97 7E B7-45 08 07 A9 9E BA 3C 5E,81.77525045,15.59341928,4.744577682,49.19689182,8.390975413,37.55391489,15.27030062,Partially Malicious
BA 55 BE 73 C5 38 7C 8E-BF 7C AC 26 B8 5E 2D 01,36.986986,45.39140996,26.85470356,41.43276949,19.52368288,70.00991243,14.20360266,Partially Malicious
0B 26 6B 9D 4A 69 46 38-21 A3 00 2E 58 3A BE 5F,0.568089588,66.9394152,77.98701309,23.40862501,58.49640765,9.731170304,1.105836135,Not Malicious
29 2C 2C 60 7F 1D 68 43-71 B8 41 A4 25 AA 05 4F,51.2508241,30.44275697,56.61643088,66.29707621,81.92484901,3.957538685,45.3534461,Not Malicious
01 15 A8 B7 7B 7C 5B 10-B8 28 1C 65 0B 84 90 6E,67.21453023,95.57350366,31.83067324,57.09155714,42.10180342,45.56636531,85.63936985,Partially Malicious
4B 64 61 52 C3 25 8E 0A-2C 02 06 28 86 39 4F A1,85.34282309,43.97563152,33.16284407,5.652591292,65.62081904,86.71855008,98.62570203,Not Malicious
B8 37 88 B9 11 2A 2E 04-17 77 4D C0 9D 41 4F C5,73.39590022,93.16883573,42.61423418,59.70412207,71.65485118,42.48655682,10.24601954,Not Malicious
